"datetime","A","B","C","D","E","F","G","H","J","K","L","M","N","P"
"2023-08-04 16:00:00",266.5,260.2,2.1,52,87.8,51.6,45.4,266.4,90.7,80.9,129.1,60.6,15.2,41.6
"2023-08-04 17:00:00",138.1,114.4,0.8,25.4,41.2,26.7,18.7,115.6,40.3,67.9,94.7,26.6,7.1,22.7
"2023-08-04 18:00:00",45.8,33.6,0.2,10.3,15.6,7.1,7,50,9.8,37,69.5,7.3,2.6,7.6
"2023-08-04 19:00:00",0,1.1,0,0.5,1,0.4,1.3,2.1,0,4.8,8.3,0.2,0.5,1
"2023-08-04 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-04 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-04 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-04 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 04:00:00",0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 05:00:00",58.6,65.4,0.5,8.5,12.7,1.9,4.1,36.2,15.5,3.7,9,9.3,1.6,2
"2023-08-05 06:00:00",180.7,180.6,1.4,23.2,29.2,7.3,12.4,106.1,43.4,27.3,60.7,31.3,5.5,7.7
"2023-08-05 07:00:00",304.2,263.6,2.1,36,38.1,15.6,23.7,148.8,74.4,74.2,155.4,55.2,8.8,15.5
"2023-08-05 08:00:00",375.1,313.6,2,49,56.6,23.2,37.4,189.8,98.8,157.1,296.6,69.8,11.6,23.4
"2023-08-05 09:00:00",419.5,337.5,2,53,81.2,30.8,47.4,333.3,97.4,210.9,470.1,79.2,13.1,30.9
"2023-08-05 10:00:00",406.2,316,2,53.3,118.3,39.3,52.4,561.9,88.2,250.6,596.6,80.9,14.4,37.3
"2023-08-05 11:00:00",359.9,300.5,1.7,65.9,139,48.7,54.1,732.9,81.4,261.2,575.6,77.4,14.3,43
"2023-08-05 12:00:00",319.7,288,2.5,78,153,54.2,57.2,776.9,80.7,260.7,542.9,70.9,14.3,46
"2023-08-05 13:00:00",291.9,276.6,3.1,85.1,139.4,52.6,51.1,724.7,92.7,267.5,554.8,63.3,12.6,46.9
"2023-08-05 14:00:00",251.2,261.7,2.8,94.8,107.5,45.6,39.8,697.7,93.5,245.2,506.1,53.6,10.5,37.9
"2023-08-05 15:00:00",200.7,232.1,2.5,90.5,86.8,32.9,29.5,525.5,77,214.4,401.4,41.6,9,27.4
"2023-08-05 16:00:00",147.6,185.6,1.8,67.3,100.3,21.8,20.9,336.1,61.7,185.2,352.7,24.9,6.6,19.6
"2023-08-05 17:00:00",81.7,118.7,1,39.6,91.5,14.5,12,249.8,41.5,120.7,247.5,14.1,4.1,11.7
"2023-08-05 18:00:00",31,61.1,0.3,17.3,44,5.9,5.5,130,13.6,48.3,103.6,4.6,1.9,5.4
"2023-08-05 19:00:00",0.3,2.7,0,1.9,3.2,0.4,0.5,5.9,0,5.5,8.3,0,0.3,0.9
"2023-08-05 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-05 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 04:00:00",3.9,2.1,0,0.1,0,0.3,0,0.1,0.4,0,0,0.3,0,0.2
"2023-08-06 05:00:00",137.2,122.9,1.2,26,27.8,12.6,9.8,110.9,23,40.3,47.7,15.2,2.4,6.4
"2023-08-06 06:00:00",372.8,333,3.4,74.9,70.1,38.8,30,335.8,68.4,123.1,155.3,46.9,7.9,19
"2023-08-06 07:00:00",620.1,554.3,5.4,125.1,138.9,69.1,64.5,614.9,140.3,214.4,340.2,91.7,16.8,40
"2023-08-06 08:00:00",836.2,764.9,6.9,198.4,222.8,97.3,98.7,922,217.3,307.5,536.2,137.2,27.9,64.6
"2023-08-06 09:00:00",1002.5,929.6,8,235.6,295.4,117.8,122.7,1166.1,277,387.1,703.4,173.5,37.1,85.8
"2023-08-06 10:00:00",1089.5,1049.1,8.5,254.5,348.7,129.4,138.9,1328.5,314.8,441.1,822.1,198.1,42.6,97.6
"2023-08-06 11:00:00",1125.6,1106.8,8.6,256.5,376.2,132.6,142.6,1414.9,330.4,465.6,888.8,213.2,42.5,105.9
"2023-08-06 12:00:00",1077.7,1043.1,8,240.8,367.1,124.7,133.8,1379.1,327.2,460.1,899.9,213.5,36.1,107
"2023-08-06 13:00:00",949.9,897.6,6.4,216.4,350.7,106,122.9,1260.8,287.5,431,864.5,194.1,34.8,103.3
"2023-08-06 14:00:00",796.4,774,5,179.9,325.3,89.5,110.6,1075.6,241.7,377.9,782.7,162.7,32.2,92.6
"2023-08-06 15:00:00",607.3,612.1,3.3,134,276.1,69.6,89.8,893.6,136.9,306.9,653.9,128.2,26.1,76.1
"2023-08-06 16:00:00",370.2,359.9,1.9,88.5,207.7,41.2,67,623.7,85.3,228.8,482.3,69.3,18.7,57.2
"2023-08-06 17:00:00",198.5,225,1.1,47,120.2,25.7,41.8,334.4,47.9,134.9,288,41.4,11.7,34.1
"2023-08-06 18:00:00",81.7,105.3,0.5,18.1,56.4,11.8,20.2,136.8,17.6,57.4,121.5,16.6,6,14.8
"2023-08-06 19:00:00",0.9,6.2,0,2.2,4.7,1,2.3,5.7,0,6,9.3,0.8,1.1,2.6
"2023-08-06 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-06 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 04:00:00",7.4,1.7,0,0.2,0,0.4,0,0,0.3,0,0,0.3,0,0.3
"2023-08-07 05:00:00",179.6,140,1.2,39.3,32.3,18.4,10.4,121,24.4,34.7,46.2,16.9,2.8,8.1
"2023-08-07 06:00:00",449.8,378.2,3.6,100,80.6,49.1,27.2,373.1,75.3,106.9,164.1,54.9,7.9,20.6
"2023-08-07 07:00:00",708.9,628.6,5.8,143.4,162.7,78.5,55.7,681.9,153.9,199.4,374.8,111.8,16.7,45.6
"2023-08-07 08:00:00",945.2,859.6,7.6,174.2,245.5,101.4,81.8,1029.5,238.3,329,601,161.4,34.8,75.1
"2023-08-07 09:00:00",1117.1,1017.6,9,230.8,320.3,113.6,120.4,1297.7,307.2,427.1,790.3,185.3,44.8,97.9
"2023-08-07 10:00:00",1217.9,1157.1,9.6,285.9,387.9,145.6,161.6,1487.3,351.3,475.8,927.7,207.6,50.8,117.1
"2023-08-07 11:00:00",1251.2,1263.9,9.7,292.6,428.5,156,173.8,1588,371.2,481.3,993.1,249.3,52.7,131.5
"2023-08-07 12:00:00",1211.3,1269.8,9.4,276.6,433.2,154,173.5,1606.9,372.6,460.1,959.7,253.8,48.2,136.9
"2023-08-07 13:00:00",1112.7,1177.8,8.5,245.8,402.5,141.2,155.5,1515.8,351.2,365.5,766.2,233.7,43.6,124.7
"2023-08-07 14:00:00",918,968.9,7,203.1,330.8,108.5,133.9,1219.3,303.6,235.2,473.8,195.1,32.9,91.4
"2023-08-07 15:00:00",687.2,730.7,4.8,153.7,192.5,74.6,114.5,784.3,202.4,144,274.5,132.1,19.8,61.5
"2023-08-07 16:00:00",383.9,439.2,2.5,101.7,109.2,51.3,84.4,365.7,104.3,139.4,183.4,89.5,16.7,52.7
"2023-08-07 17:00:00",152.7,202.7,0.7,52.7,69.4,32.5,49,116.9,37.3,112.4,136.8,52.6,17.1,43.8
"2023-08-07 18:00:00",48.5,65.7,0.2,20.1,56.5,11.8,20.2,75.6,7.9,63.3,84.5,18.4,8.6,21.9
"2023-08-07 19:00:00",0.2,2.3,0,2,4.5,1.3,2.3,3.6,0,6,7,0.8,1.5,4.3
"2023-08-07 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-07 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 04:00:00",2,0.1,0,0,0,0.1,0,0,0.2,0,0,0,0,0.2
"2023-08-08 05:00:00",94.7,77.5,0.6,14.1,19.7,12.1,10.2,49.5,19.1,8.5,11.3,13.1,2.3,7
"2023-08-08 06:00:00",277.4,242.5,2.1,54.5,60.7,42,34.4,210.5,55.8,30.5,59.8,47.6,8.2,20
"2023-08-08 07:00:00",461.2,447.8,3.8,121.3,107,75.3,70.7,339.9,119.5,67.9,145.3,97,21.7,49
"2023-08-08 08:00:00",742.2,668.7,4.9,185.7,159.4,105.2,106.8,396.8,173.4,119.2,270.9,149.8,33.4,77.4
"2023-08-08 09:00:00",901,884.9,5.5,208.9,191,127.3,134.1,430.6,213.8,146.7,384.8,192.8,42.3,100.7
"2023-08-08 10:00:00",942.7,904.7,4.7,183.6,187.6,140.2,147.4,457.5,208.4,157.9,487.7,213.2,48.6,117.4
"2023-08-08 11:00:00",805.9,651,3.7,146.9,138.8,145.3,143.2,485.4,167.8,173.6,497.3,210.2,51.9,131.3
"2023-08-08 12:00:00",576.3,527.8,2.1,151.9,127.7,143.8,130.8,428.1,112.5,222.7,491.8,195.3,52.1,139.3
"2023-08-08 13:00:00",381.8,393.3,1.4,159.1,162,134.7,130.1,439.5,64.7,238.2,572,165.7,48.8,133.9
"2023-08-08 14:00:00",278.7,427.2,1.6,153.6,169.6,119.3,127,519.8,48.2,218.1,475.1,150.2,43.9,118.9
"2023-08-08 15:00:00",284.3,435.4,2,129.3,179.6,87.8,110.6,546.3,52.2,210.9,401.7,136.7,36.7,103.5
"2023-08-08 16:00:00",236.1,381.9,1.8,93.3,144.5,61.5,80.7,460.9,55.6,168.3,351.3,102.1,28.1,81.7
"2023-08-08 17:00:00",172.2,268.4,1.3,51,85.7,34.3,49.3,285,44.2,98,215.1,61.8,18.2,53.2
"2023-08-08 18:00:00",68.5,106.6,0.4,19.5,31.6,14,18.6,89.2,15.4,35.5,80.9,21.7,8.6,22.4
"2023-08-08 19:00:00",0.2,2.9,0,1.7,1.2,1.1,1.4,0.5,0,1.7,3.7,0.7,1.2,4.3
"2023-08-08 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-08 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 04:00:00",2,0.4,0,0,0,0.3,0,0,0,0,0,0.1,0,0.2
"2023-08-09 05:00:00",146.3,129.2,1.2,23,28.4,18.4,14.8,104.2,22.5,23,31.3,16.4,4.9,7.3
"2023-08-09 06:00:00",439.4,374.9,3.5,76.8,76.4,48.8,41.7,351.6,70.6,93.6,139.8,54.7,13.2,21.5
"2023-08-09 07:00:00",700,619.2,5.2,147.1,157,83.7,78.7,613.9,143.3,193.2,307.1,111.2,24.9,56.1
"2023-08-09 08:00:00",924.1,863.5,6.5,213.6,246.3,115.2,114.4,940.8,206.2,301.7,488.4,167.8,37.3,90.2
"2023-08-09 09:00:00",1108.8,1049.7,7.9,250.5,326.8,138.7,133.9,1207.7,267.9,381.1,636.5,212.3,47.2,117.5
"2023-08-09 10:00:00",1236.5,1202.4,8.8,273.1,392.5,151.1,142,1379,318.8,424.1,747.9,237,53,136.5
"2023-08-09 11:00:00",1285.3,1212.2,9.5,274.9,414.5,157.6,148.5,1548.9,357.4,443.9,815.3,225.6,45.4,150.2
"2023-08-09 12:00:00",1230,1165.2,9.2,268,423.1,153.5,153.2,1501,370.6,455.5,871.2,209.4,35.4,148.5
"2023-08-09 13:00:00",1084.2,1112.1,8.3,238.1,408.2,132.4,145.1,1450.7,346.1,438.7,853.3,172,33.7,125.3
"2023-08-09 14:00:00",920.2,986.8,7,199.1,362.9,88.7,130.2,1275,302.6,378.3,791.4,154.7,36.4,104.3
"2023-08-09 15:00:00",742.8,826.4,5.1,148.9,300.6,71.2,104.4,1034.8,247.2,310.2,688.4,123.2,35.1,88.2
"2023-08-09 16:00:00",500.3,526,3,98.6,197.2,58.8,75.4,697.2,172.3,231.3,483.3,85.1,27.2,74.8
"2023-08-09 17:00:00",268.2,309.6,1.6,51.9,119.9,33.3,45.7,388.3,87.6,127.6,285.8,51,17.1,51.3
"2023-08-09 18:00:00",98,128.5,0.6,18.4,50.1,13.2,20.3,149.1,25,54.5,115.9,18.9,7.4,23.6
"2023-08-09 19:00:00",0.5,3.6,0,1.6,2.3,0.7,1.7,2.5,0,4.1,5.8,0.5,1.1,3.6
"2023-08-09 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-09 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 04:00:00",2.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1
"2023-08-10 05:00:00",158.9,118.3,1.2,29.5,27.8,14.1,12.9,113.2,24.4,36.1,38.9,16,3.2,7.8
"2023-08-10 06:00:00",446,361.8,3.7,104.2,81.7,42.8,39.5,369.7,79.6,116.1,147.4,54.4,9.9,21.3
"2023-08-10 07:00:00",735.3,627.6,6.2,185.8,169.5,76.2,82.4,566.8,161.4,189.7,336.5,114.9,19.8,49.4
"2023-08-10 08:00:00",985.9,856.1,7.9,244.4,247.1,109.9,120.7,681.8,236.9,285.3,535.2,171.7,31.8,79.1
"2023-08-10 09:00:00",1174.5,1064.6,8.5,284.7,307.7,133.3,147.3,854.7,291,403.2,752.9,213.3,40.1,100.7
"2023-08-10 10:00:00",1268.2,1204.4,8.5,304.2,361.9,139.3,166,1072.9,314,505.5,848.6,222.7,43.2,116.7
"2023-08-10 11:00:00",1284.7,1284.1,7.6,308,404.7,141.1,179.8,1345.3,314,523.8,840.7,253.2,45,133
"2023-08-10 12:00:00",1213.9,1265.1,7.2,296.1,447.3,142.7,184.4,1564.7,328.5,445.7,908.5,255.8,49.8,145
"2023-08-10 13:00:00",1089.5,1197.9,7,263.3,451.1,134.5,175.2,1461.4,321.7,372.6,937.7,239.3,49.2,144.9
"2023-08-10 14:00:00",927.5,1097.1,6.4,203.8,399.1,117.4,156.4,1308.8,299.2,362.6,874.1,209.9,45.7,136.2
"2023-08-10 15:00:00",756.7,908,4.9,144.3,322.8,95.8,126.3,1141.9,245.8,317.5,720.2,177,36.6,115.8
"2023-08-10 16:00:00",525.2,630.7,3.1,97.4,230,62.9,85.8,837.3,167.2,231,509.3,123.5,28.2,90.3
"2023-08-10 17:00:00",289.1,359.5,1.7,54.3,140.1,36.7,49.6,477,83.7,130.4,253.9,64.5,16.8,53.9
"2023-08-10 18:00:00",98.5,144.6,0.6,20.6,53.5,14.9,19.8,159.1,23.8,46.9,76.1,20.9,7.2,21
"2023-08-10 19:00:00",0.3,2.8,0,1.2,1.2,0.7,1.1,1.3,0,1.3,0.9,0.4,1,3.4
"2023-08-10 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-10 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 04:00:00",0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 05:00:00",74.4,106.6,0.4,37.3,28.8,14.3,8.8,94.5,17.9,32.5,32.6,15.6,1.8,6.3
"2023-08-11 06:00:00",261.4,379.5,2.4,118.9,87.8,48.6,33.6,299,67.6,134.9,137.1,58.2,8.1,19.1
"2023-08-11 07:00:00",538.7,644.9,4.1,207.7,171.5,88,81.7,521.7,114.3,250.9,310.9,119.9,20.6,33.6
"2023-08-11 08:00:00",778.2,890.6,5.6,278.8,261,125.2,133.9,813.1,181.2,359.8,517.2,182.8,40.5,51.5
"2023-08-11 09:00:00",963.8,1089.4,7.6,323,344.3,155.3,172.2,1090.7,268.5,455.9,663.3,234.1,53.6,81.3
"2023-08-11 10:00:00",1084.9,1218.1,8.5,344.4,395.4,175.4,195.7,1251.2,313.8,507.3,711.8,261.7,62,121.8
"2023-08-11 11:00:00",1095,1222.7,8.5,346.5,394.5,184.6,207.6,1142.7,315.9,543.8,819.7,272.5,66.4,157.2
"2023-08-11 12:00:00",963.5,1133.5,7.2,329.7,406.9,183.3,207.6,1033.5,274,573.6,989.6,260.8,66.4,175.7
"2023-08-11 13:00:00",810.3,1071.3,5.7,296.5,430.8,172.1,196.1,956.6,233.2,567.9,1071.8,251.2,62.7,176
"2023-08-11 14:00:00",601,982.3,3.8,245.7,410.3,148.6,173.2,1052.4,183.5,506,996,227.2,55.1,162.3
"2023-08-11 15:00:00",421.4,744.3,2.6,179,342.7,115.3,132.6,977.2,123.5,403.2,792.3,178.1,44.4,137.2
"2023-08-11 16:00:00",292.5,422.8,2.1,116.2,264,75.2,95.2,649.2,80.3,296.4,543.9,79.7,32,103.4
"2023-08-11 17:00:00",166.9,246.6,1.1,56.3,155.8,43,59.7,330.3,43.6,170.4,296.2,48,19.8,63.7
"2023-08-11 18:00:00",43.2,96.2,0.2,17.9,63,17.3,25.1,112.9,7.4,67.3,114.9,19.7,8.7,24.1
"2023-08-11 19:00:00",0,1.9,0,1.2,2.4,0.8,1.6,0.7,0,3.5,4.1,0.4,1.1,2.9
"2023-08-11 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-11 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 04:00:00",0.7,0,0,0,0,0,0,0,0,0,0.3,0,0,0
"2023-08-12 05:00:00",104.4,81.7,0.8,13.8,16.9,9.3,4.6,69.4,14.6,14.1,24.2,9.4,1.4,4.5
"2023-08-12 06:00:00",305.7,243.7,2.5,50,49.4,27.6,15.4,243.9,50.8,68.3,110.1,33.7,4.9,14.2
"2023-08-12 07:00:00",489.2,414,4.1,89.4,103.9,48.5,32.9,458.3,106.9,136.2,251.6,70,9,30.5
"2023-08-12 08:00:00",653.2,582.3,5.3,122.9,164.8,68.1,51.7,695.9,167.3,211.5,400,108.6,13.8,45.6
"2023-08-12 09:00:00",778.3,710.2,6.2,148.9,221.9,85.3,64.5,882,215,267.2,531.5,139.2,16.9,54
"2023-08-12 10:00:00",853,808.3,6.6,167,254.9,94,75.9,1012.7,245.5,290,610.7,156.8,23.5,61.4
"2023-08-12 11:00:00",874.8,847.1,6.7,184.5,271.5,95,94,1054.7,260.1,308.3,630.2,165.3,31.7,65.3
"2023-08-12 12:00:00",841.7,811.9,6.4,183.3,284.3,84,104.2,1024.5,259.6,308.1,652.6,155.3,34.4,74.8
"2023-08-12 13:00:00",762.6,750.5,5.7,168.1,277.1,81.1,107.8,1010.2,238.3,315.9,623,140.9,32.9,73.3
"2023-08-12 14:00:00",618.7,642,4.6,137.2,251.4,67.2,93.6,886,207.9,286.4,503.2,114.9,27.5,71.9
"2023-08-12 15:00:00",461.1,521.5,3.3,100.3,204.1,58.5,73.6,667.3,159.4,233.1,378.2,98.8,19.7,60.4
"2023-08-12 16:00:00",311.7,363.6,1.9,67.1,144.4,44.8,49.4,409.9,98.3,167.7,311.3,72.1,13.8,46.9
"2023-08-12 17:00:00",169.1,211,1,35.6,82.2,26.6,32.5,220.8,39.7,95.7,197.4,42.8,7.6,24.6
"2023-08-12 18:00:00",55.2,85.5,0.3,12.7,31.9,9.7,13.5,94.8,9.3,34.3,73.7,14.2,3.8,8.1
"2023-08-12 19:00:00",0,0.7,0,0.5,0.4,0.3,0.5,0.4,0,1.2,1.6,0.1,0.4,0.9
"2023-08-12 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-12 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 04:00:00",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 05:00:00",84.5,39.9,0.8,7.2,13.2,6.3,7.5,67,16.1,11.7,23.1,6.6,2,5.3
"2023-08-13 06:00:00",271.9,172.7,2.5,27.6,50,22.4,26.2,254.7,54.7,47.6,115.2,23.6,7,17.3
"2023-08-13 07:00:00",513.9,374,4.1,60.6,94.3,45.8,49.4,492,110.7,86.6,244.4,46.1,15.6,42.4
"2023-08-13 08:00:00",732.9,531.5,5.4,108.6,147.2,72.3,77.5,803.4,167.8,168.1,404.9,68.9,28.8,68.7
"2023-08-13 09:00:00",883.4,592.5,6.8,170.9,181.1,95.4,99.8,1008.1,218.2,269.6,531.2,86.1,37.7,90.4
"2023-08-13 10:00:00",950.6,652.8,7.7,229.6,264.6,111.9,128.3,1170.8,261.1,311.1,637.9,110.3,43.2,103.3
"2023-08-13 11:00:00",907.5,863.9,6.8,232.6,328.8,127,139.8,1182.3,267.6,354.4,708.8,166.8,44.4,114
"2023-08-13 12:00:00",836.5,974.2,5.8,220.4,296.3,120,139,983.2,258.7,391.3,759.4,202.9,43,120.8
"2023-08-13 13:00:00",660.9,807.7,3.6,204.9,319.5,102.6,127.1,1133.5,194.5,380.6,654.6,176.2,39.3,116
"2023-08-13 14:00:00",449.1,613.9,4,164.6,292.5,76.1,117.6,1047.3,174.2,321.7,424.6,132,34,100
"2023-08-13 15:00:00",430.3,496.7,3.6,112.3,202,59.1,85.3,679.7,173.1,218.4,213,111.4,24.1,64.5
"2023-08-13 16:00:00",300,352.1,1.7,69.7,118,44.1,49.1,296.3,92.2,101.8,100.9,70,16.5,47.5
"2023-08-13 17:00:00",139,153.3,0.7,37.2,45,27.2,29.3,106.1,30.6,43.3,59.7,26.2,12,32.9
"2023-08-13 18:00:00",30.5,42.5,0.2,13.8,13,10.6,11.7,24.1,5.9,10.6,19.9,8.9,5.2,14.3
"2023-08-13 19:00:00",0,0,0,0.3,0,0.2,0.4,0,0,0,0,0,0.4,1.3
"2023-08-13 20:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 21:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-13 23:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-14 00:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-14 01:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-14 02:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-14 03:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-14 04:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2023-08-14 05:00:00",10.1,13,0.1,2.1,4.7,1.6,1.3,16.1,4.9,7.1,8.6,0.6,2.5,4.5
"2023-08-14 06:00:00",70.6,98.4,0.5,11.3,21.2,5.7,5.9,133.2,27,52.2,62.9,9.7,8,15.1
"2023-08-14 07:00:00",176.1,202.3,1.4,44,61.8,13.4,11.9,328,71.5,99,149.2,34.2,15.5,34.6
"2023-08-14 08:00:00",318.8,278.6,3.6,98.4,109.2,17.7,26.2,484,135.2,147.7,264.1,41,23.8,55.3
"2023-08-14 09:00:00",498.1,368.3,5,140.4,142.1,21.7,47.3,627.4,194.5,224.4,392.7,51.7,30.5,72.6
"2023-08-14 10:00:00",675.9,487.4,4.8,154,208.4,33.5,58.1,787.3,202.9,281.4,501.9,60.4,34.2,85.4
"2023-08-14 11:00:00",714.4,643.7,4.8,173.6,244.4,45.7,69.8,836.1,187.1,309.3,573.8,81.6,35.5,93.1
"2023-08-14 12:00:00",613.9,637.1,4.7,170.5,256.3,54.9,76.6,877,201.9,306.2,640.1,105.3,33.1,92.1
"2023-08-14 13:00:00",543.9,585.4,4.3,151,255.8,56.7,75.8,857.2,202.2,296.1,654,93,27.3,83.4
"2023-08-14 14:00:00",505,557,4,123.5,247.1,54.5,69.3,768.9,163.8,273.4,617.6,87.4,17.8,65.7
"2023-08-14 15:00:00",416.3,474.1,3.1,89.7,216.8,43.6,54.6,656.8,125.9,214.6,526,82.6,12.6,49.9
